tweet_id,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
704847917308362754,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,1,golden_retriever,85.72,True,Labrador_retriever,13.55,True,Tibetan_mastiff,0.19,True,1727.0,5594.0
704859558691414016,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,1,pug,28.44,True,teddy,15.63,False,mitten,13.89,False,612.0,2462.0
704871453724954624,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,1,Norfolk_terrier,68.95,True,soft-coated_wheaten_terrier,10.15,True,Norwich_terrier,5.58,True,1245.0,4585.0
705066031337840642,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,1,Airedale,86.87,True,Irish_terrier,2.76,True,otterhound,2.53,True,683.0,2378.0
705102439679201280,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,1,collie,45.77,True,chow,27.91,True,Pomeranian,7.69,True,585.0,2342.0
705223444686888960,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,1,Egyptian_cat,9.05,False,Chesapeake_Bay_retriever,7.74,True,Mexican_hairless,4.95,True,900.0,2829.0
705239209544720384,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,1,Chihuahua,15.8,True,toy_terrier,8.99,True,Mexican_hairless,6.32,True,854.0,3290.0
705428427625635840,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1,Chihuahua,77.48,True,quilt,7.31,False,Pembroke,2.24,True,1931.0,4188.0
705442520700944385,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,1,Great_Pyrenees,30.91,True,kuvasz,22.46,True,seat_belt,20.21,False,1859.0,4877.0
705475953783398401,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,1,golden_retriever,90.88,True,Labrador_retriever,3.04,True,tennis_ball,0.5,False,1045.0,3231.0
705591895322394625,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,1,basenji,87.72,True,Italian_greyhound,4.79,True,miniature_pinscher,3.56,True,1308.0,3475.0
705786532653883392,https://pbs.twimg.com/media/Cct1G6vVAAI9ZjF.jpg,1,web_site,55.03,False,Labrador_retriever,14.85,True,golden_retriever,14.85,True,596.0,2132.0
705898680587526145,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,1,collie,80.83,True,Border_collie,5.94,True,groenendael,2.67,True,643.0,2597.0
705970349788291072,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1,golden_retriever,77.63,True,Labrador_retriever,11.24,True,chow,3.7,True,1008.0,3440.0
705975130514706432,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1,Staffordshire_bullterrier,58.78,True,American_Staffordshire_terrier,28.14,True,bull_mastiff,9.48,True,842.0,3397.0
706166467411222528,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,1,Samoyed,43.04,True,kuvasz,27.96,True,Great_Pyrenees,11.75,True,1819.0,5636.0
706265994973601792,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,1,papillon,74.37,True,Pekinese,11.4,True,Saint_Bernard,4.77,True,1030.0,2979.0
706291001778950144,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,1,Border_terrier,58.71,True,bull_mastiff,16.41,True,Staffordshire_bullterrier,10.5,True,522.0,1861.0
706310011488698368,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,1,Pembroke,69.82,True,Chihuahua,10.58,True,bloodhound,6.2,True,9034.0,23443.0
706346369204748288,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,1,Tibetan_mastiff,95.65,True,Rottweiler,2.54,True,Appenzeller,0.87,True,1035.0,3768.0
706516534877929472,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,1,golden_retriever,77.27,True,Labrador_retriever,7.17,True,golfcart,2.1,False,1150.0,3404.0
706538006853918722,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,1,chow,54.18,True,Pembroke,9.49,True,Pomeranian,8.54,True,1580.0,3778.0
706593038911545345,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,1,four-poster,69.64,False,quilt,18.93,False,pillow,2.94,False,718.0,2363.0
706644897839910912,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,1,space_heater,13.79,False,Chihuahua,13.29,True,cougar,11.39,False,1224.0,2814.0
706681918348251136,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,1,toy_poodle,71.76,True,miniature_poodle,15.14,True,Norwich_terrier,4.71,True,1103.0,3627.0
706901761596989440,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,1,wild_boar,85.95,False,hog,12.9,False,warthog,1.13,False,680.0,2264.0
707014260413456384,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,1,Chihuahua,58.38,True,Italian_greyhound,12.97,True,toy_terrier,8.92,True,664.0,2502.0
707021089608753152,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,2,cocker_spaniel,55.97,True,golden_retriever,31.47,True,Pekinese,6.67,True,1540.0,4433.0
707038192327901184,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,1,pug,64.24,True,llama,5.73,False,French_bulldog,5.42,True,900.0,2404.0
707059547140169728,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,1,Samoyed,89.73,True,Great_Pyrenees,3.92,True,kuvasz,1.95,True,759.0,2796.0
707297311098011648,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,1,Blenheim_spaniel,37.07,True,Shih-Tzu,20.16,True,black-footed_ferret,10.16,False,903.0,3022.0
707315916783140866,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,2,Bernese_mountain_dog,97.92,True,Shetland_sheepdog,1.1,True,Appenzeller,0.4,True,727.0,2698.0
707377100785885184,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,1,golden_retriever,63.72,True,bloodhound,9.45,True,cocker_spaniel,6.98,True,1214.0,3603.0
707387676719185920,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1,Chihuahua,88.85,True,Italian_greyhound,8.86,True,toy_terrier,1.59,True,1490.0,3835.0
707411934438625280,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,1,Lakeland_terrier,73.83,True,Airedale,2.85,True,giant_schnauzer,2.49,True,673.0,2486.0
707420581654872064,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,1,ram,51.82,False,kuvasz,14.94,True,Great_Pyrenees,10.6,True,789.0,2499.0
707610948723478529,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1,golden_retriever,38.32,True,cocker_spaniel,16.59,True,Chesapeake_Bay_retriever,11.82,True,7236.0,18557.0
707693576495472641,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,1,bathtub,49.95,False,tub,48.8,False,washbasin,0.93,False,1133.0,3765.0
707741517457260545,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,1,whippet,73.84,True,Italian_greyhound,19.18,True,American_Staffordshire_terrier,2.01,True,696.0,2718.0
707776935007539200,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1,miniature_pinscher,89.04,True,toy_terrier,5.13,True,Chihuahua,1.8,True,1079.0,3593.0
707969809498152960,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,1,toy_poodle,90.85,True,miniature_poodle,8.27,True,teddy,0.58,False,1097.0,2941.0
707995814724026368,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,1,agama,17.21,False,Gila_monster,12.7,False,lumbermill,5.04,False,1273.0,3385.0
708026248782585858,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,1,malinois,78.65,True,Chesapeake_Bay_retriever,6.9,True,Siamese_cat,2.93,False,2166.0,4799.0
708109389455101952,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,1,Staffordshire_bullterrier,51.61,True,American_Staffordshire_terrier,23.61,True,kelpie,6.97,True,610.0,2124.0
708119489313951744,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1,Norwich_terrier,26.45,True,Norfolk_terrier,25.88,True,chow,9.69,True,1102.0,2937.0
708130923141795840,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,1,French_bulldog,71.04,True,Chihuahua,26.23,True,Cardigan,0.69,True,943.0,3707.0
708149363256774660,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,1,Cardigan,35.1,True,basset,16.46,True,toy_terrier,8.05,True,1727.0,4672.0
708349470027751425,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,1,muzzle,24.39,False,basenji,18.72,True,Boston_bull,9.27,True,831.0,2568.0
708356463048204288,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,2,pug,87.13,True,French_bulldog,4.18,True,bath_towel,1.52,False,1520.0,3929.0
708469915515297792,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,1,Chihuahua,74.82,True,toy_terrier,12.77,True,Pembroke,4.21,True,926.0,3357.0
708479650088034305,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,1,Shih-Tzu,21.85,True,Lhasa,20.2,True,Norfolk_terrier,16.52,True,765.0,2768.0
708711088997666817,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,2,tennis_ball,91.3,False,German_short-haired_pointer,5.27,True,Labrador_retriever,1.85,True,834.0,2790.0
708738143638450176,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1,Pomeranian,93.35,True,Samoyed,5.72,True,West_Highland_white_terrier,0.09,True,917.0,2997.0
708810915978854401,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,2,golden_retriever,97.61,True,Labrador_retriever,1.63,True,Norfolk_terrier,0.19,True,7848.0,18036.0
708834316713893888,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,1,Eskimo_dog,28.39,True,giant_panda,21.83,False,malamute,18.04,True,571.0,1860.0
708845821941387268,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,1,schipperke,74.56,True,kelpie,16.79,True,Boston_bull,1.48,True,1015.0,3226.0
709042156699303936,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,1,hotdog,82.66,False,Rottweiler,6.82,True,Labrador_retriever,4.92,True,1864.0,5197.0
709158332880297985,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,1,Siberian_husky,21.3,True,Eskimo_dog,17.89,True,Labrador_retriever,17.42,True,470.0,2236.0
709198395643068416,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,1,borzoi,49.08,True,wire-haired_fox_terrier,8.35,True,English_setter,8.32,True,721.0,2634.0
709207347839836162,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,1,Chihuahua,94.83,True,Italian_greyhound,1.77,True,quilt,1.67,False,6567.0,13755.0
709225125749587968,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1,Labrador_retriever,27.11,True,Pomeranian,15.05,True,golden_retriever,14.56,True,647.0,2615.0
709409458133323776,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,1,Shetland_sheepdog,79.74,True,collie,5.41,True,keeshond,3.17,True,788.0,2855.0
709449600415961088,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,2,Maltese_dog,78.02,True,Dandie_Dinmont,7.44,True,Norfolk_terrier,3.38,True,665.0,2420.0
709519240576036864,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,1,cocker_spaniel,41.5,True,Newfoundland,22.55,True,flat-coated_retriever,19.68,True,277.0,1620.0
709556954897764353,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,2,golden_retriever,79.0,True,kuvasz,10.5,True,Labrador_retriever,8.71,True,1204.0,3593.0
709566166965075968,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,1,chow,99.98,True,Tibetan_mastiff,0.01,True,Australian_terrier,0.0,True,1367.0,3865.0
709852847387627521,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,2,Chihuahua,94.56,True,Pomeranian,1.92,True,West_Highland_white_terrier,1.01,True,1336.0,3824.0
709901256215666688,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,2,bib,99.88,False,handkerchief,0.05,False,umbrella,0.02,False,112.0,732.0
709918798883774466,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,2,Pembroke,95.62,True,Cardigan,2.07,True,Chihuahua,0.79,True,1215.0,3250.0
710117014656950272,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,2,toy_poodle,80.21,True,miniature_poodle,11.16,True,cocker_spaniel,6.29,True,2233.0,5999.0
710140971284037632,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,1,Pekinese,95.32,True,papillon,1.95,True,Japanese_spaniel,0.58,True,1008.0,3017.0
710153181850935296,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,2,cowboy_hat,97.91,False,sombrero,1.07,False,cocker_spaniel,0.27,True,1006.0,3153.0
710269109699739648,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,1,pug,41.55,True,German_shepherd,17.82,True,Labrador_retriever,10.02,True,1257.0,2613.0
710272297844797440,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,1,Old_English_sheepdog,58.63,True,wire-haired_fox_terrier,11.86,True,Lakeland_terrier,10.68,True,1425.0,4945.0
710283270106132480,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,2,Shih-Tzu,93.24,True,Lhasa,3.08,True,Tibetan_terrier,0.9,True,580.0,2308.0
710588934686908417,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,4,Pembroke,98.2,True,Cardigan,0.89,True,malamute,0.75,True,2107.0,4968.0
710658690886586372,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,1,soft-coated_wheaten_terrier,94.86,True,Dandie_Dinmont,1.87,True,cairn,1.59,True,636.0,2529.0
710833117892898816,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,1,Pembroke,80.37,True,Cardigan,18.97,True,German_shepherd,0.17,True,606.0,2937.0
710844581445812225,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,1,dingo,53.66,False,Pembroke,20.04,True,basenji,6.07,True,779.0,2775.0
710997087345876993,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,1,malamute,28.13,True,Eskimo_dog,23.26,True,Pembroke,9.16,True,1561.0,4960.0
711008018775851008,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1,French_bulldog,73.14,True,Boston_bull,15.07,True,pug,2.18,True,710.0,3275.0
711306686208872448,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,1,leatherback_turtle,28.08,False,loggerhead,12.33,False,Dandie_Dinmont,8.68,True,819.0,3596.0
711363825979756544,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,1,Pembroke,75.09,True,Cardigan,24.12,True,basenji,0.26,True,1287.0,3996.0
711652651650457602,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,1,llama,85.68,False,Arabian_camel,9.87,False,neck_brace,1.64,False,1037.0,4228.0
711694788429553666,https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg,1,brown_bear,71.33,False,Indian_elephant,17.28,False,water_buffalo,3.89,False,20500.0,35865.0
711732680602345472,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,3,dingo,36.69,False,Ibizan_hound,33.49,True,Eskimo_dog,7.39,True,4653.0,9756.0
711743778164514816,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,1,Lakeland_terrier,45.95,True,miniature_poodle,21.97,True,standard_poodle,13.02,True,1101.0,3095.0
711968124745228288,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,1,espresso,43.01,False,coffee_mug,41.85,False,cup,8.84,False,2601.0,8776.0
711998809858043904,https://pbs.twimg.com/tweet_video_thumb/CeGGkWuUUAAYWU1.jpg,1,comic_book,10.52,False,kuvasz,5.99,True,book_jacket,4.66,False,138.0,0.0
712065007010385924,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,1,goose,21.43,False,gibbon,8.43,False,pizza,8.02,False,700.0,2451.0
712085617388212225,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,2,Shih-Tzu,62.51,True,Tibetan_terrier,12.69,True,Lhasa,11.97,True,556.0,3531.0
712092745624633345,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,1,triceratops,23.54,False,llama,15.31,False,three-toed_sloth,11.18,False,1016.0,3211.0
712097430750289920,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,1,Labrador_retriever,72.05,True,whippet,4.8,True,Chesapeake_Bay_retriever,4.5,True,1172.0,4144.0
712438159032893441,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,1,ice_bear,86.95,False,Great_Pyrenees,6.95,True,Labrador_retriever,2.47,True,1756.0,5799.0
712668654853337088,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,1,Labrador_retriever,82.91,True,golden_retriever,3.87,True,Chihuahua,2.62,True,1367.0,4531.0
712717840512598017,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,1,Great_Pyrenees,73.2,True,kuvasz,12.14,True,Irish_wolfhound,4.95,True,5616.0,13474.0
712809025985978368,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,Labrador_retriever,86.87,True,carton,9.51,False,pug,0.77,True,7602.0,20378.0
713175907180089344,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,1,timber_wolf,50.38,False,malamute,43.06,True,Siberian_husky,2.85,True,1630.0,4851.0
713177543487135744,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,1,whippet,73.42,True,basenji,2.59,True,Great_Dane,2.59,True,3183.0,7854.0
713411074226274305,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,1,Great_Pyrenees,72.03,True,Samoyed,12.95,True,kuvasz,12.25,True,1440.0,4802.0
713761197720473600,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,1,Brittany_spaniel,79.79,True,English_springer,4.47,True,Welsh_springer_spaniel,3.79,True,1541.0,5308.0
713900603437621249,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,1,golden_retriever,37.18,True,cocker_spaniel,17.74,True,Irish_setter,9.27,True,829.0,3062.0
713919462244790272,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,1,Siberian_husky,46.32,True,Eskimo_dog,39.0,True,malamute,9.8,True,869.0,3564.0
714141408463036416,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,1,Labrador_retriever,58.7,True,golden_retriever,37.88,True,redbone,0.36,True,1569.0,4673.0
714214115368108032,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,1,pug,53.4,True,bloodhound,16.48,True,German_shepherd,4.65,True,990.0,2480.0
714251586676113411,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,2,soft-coated_wheaten_terrier,75.2,True,Bedlington_terrier,17.57,True,Great_Pyrenees,1.15,True,940.0,3570.0
714258258790387713,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,1,collie,17.68,True,Chesapeake_Bay_retriever,10.18,True,beagle,10.13,True,808.0,3281.0
714606013974974464,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,1,Norfolk_terrier,29.3,True,Labrador_retriever,25.62,True,golden_retriever,12.96,True,1038.0,3938.0
714631576617938945,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg,1,meerkat,14.35,False,weasel,11.74,False,black-footed_ferret,9.99,False,1122.0,3571.0
714957620017307648,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,1,Great_Pyrenees,25.15,True,Samoyed,13.93,True,kuvasz,12.9,True,1595.0,4503.0
714982300363173890,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,1,Brittany_spaniel,94.44,True,beagle,2.54,True,Ibizan_hound,1.0,True,1166.0,4094.0
715009755312439296,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,1,dingo,31.09,False,Chihuahua,14.23,True,Cardigan,10.39,True,1392.0,4550.0
715200624753819648,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,1,Chihuahua,95.68,True,beagle,0.84,True,Labrador_retriever,0.83,True,2110.0,5578.0
715220193576927233,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,1,Chihuahua,58.4,True,Italian_greyhound,37.71,True,Boston_bull,1.74,True,736.0,2630.0
715342466308784130,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,1,West_Highland_white_terrier,59.71,True,soft-coated_wheaten_terrier,14.3,True,Lakeland_terrier,13.67,True,768.0,3294.0
715360349751484417,https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg,1,nail,85.56,False,screw,7.33,False,padlock,2.4,False,1772.0,5955.0
715680795826982913,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,1,golden_retriever,99.07,True,Labrador_retriever,0.22,True,chow,0.12,True,1813.0,4719.0
715696743237730304,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,1,Staffordshire_bullterrier,42.78,True,pug,22.14,True,French_bulldog,13.21,True,1454.0,4257.0
715733265223708672,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,1,Dandie_Dinmont,74.02,True,miniature_poodle,8.19,True,toy_poodle,6.37,True,1920.0,5093.0
715928423106027520,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,1,pug,97.67,True,French_bulldog,1.97,True,bull_mastiff,0.23,True,987.0,3485.0
716080869887381504,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,1,golden_retriever,63.86,True,chow,25.47,True,Tibetan_mastiff,7.17,True,1935.0,5272.0
716285507865542656,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,1,Yorkshire_terrier,43.04,True,silky_terrier,19.68,True,cairn,7.27,True,1225.0,3041.0
716439118184652801,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,1,Siberian_husky,39.65,True,malamute,31.71,True,Eskimo_dog,27.34,True,247.0,2574.0
716791146589110272,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,1,Pomeranian,46.88,True,seat_belt,15.47,False,golden_retriever,12.5,True,1474.0,5204.0
716802964044845056,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,2,malinois,61.96,True,Leonberg,11.81,True,bull_mastiff,6.65,True,1317.0,4627.0
717009362452090881,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,1,Siberian_husky,50.62,True,Eskimo_dog,26.97,True,malamute,6.07,True,1102.0,3583.0
717047459982213120,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,1,golden_retriever,98.35,True,Labrador_retriever,1.22,True,cocker_spaniel,0.24,True,2135.0,6826.0
717421804990701568,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,2,miniature_pinscher,28.65,True,Italian_greyhound,8.41,True,beagle,6.47,True,945.0,3446.0
717537687239008257,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg,1,golden_retriever,77.94,True,Labrador_retriever,5.25,True,kuvasz,4.98,True,2069.0,6281.0
717790033953034240,https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,1,car_mirror,81.91,False,minibus,10.74,False,cab,3.48,False,1272.0,3170.0
717841801130979328,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,1,Brittany_spaniel,92.29,True,English_springer,7.01,True,bath_towel,0.26,False,670.0,2660.0
718234618122661888,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,1,malamute,37.02,True,Siberian_husky,35.64,True,Eskimo_dog,27.1,True,1127.0,4217.0
718246886998687744,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,1,Chihuahua,35.45,True,carton,15.97,False,Siberian_husky,5.75,True,565.0,2115.0
718454725339934721,https://pbs.twimg.com/media/Cfh2w6HWIAIIYAF.jpg,1,hammer,16.99,False,hatchet,11.57,False,chime,6.81,False,1685.0,5320.0
718460005985447936,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,1,badger,35.69,False,Boston_bull,25.28,True,kelpie,11.34,True,602.0,2846.0
718540630683709445,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,2,Maltese_dog,63.23,True,West_Highland_white_terrier,18.71,True,cairn,4.44,True,1137.0,2730.0
718613305783398402,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,1,Labrador_retriever,58.46,True,German_short-haired_pointer,34.07,True,Chesapeake_Bay_retriever,3.2,True,542.0,2669.0
718631497683582976,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,1,Pomeranian,99.37,True,Pekinese,0.36,True,Persian_cat,0.05,False,9126.0,20697.0
718939241951195136,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,1,Pembroke,76.63,True,Cardigan,22.21,True,toilet_tissue,0.68,False,1973.0,5720.0
718971898235854848,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,1,golden_retriever,14.04,True,Saint_Bernard,11.88,True,Labrador_retriever,7.55,True,1231.0,3818.0
719332531645071360,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,1,Dandie_Dinmont,22.44,True,miniature_poodle,20.49,True,Norfolk_terrier,9.06,True,1078.0,3711.0
719339463458033665,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,1,golden_retriever,76.58,True,borzoi,7.11,True,Leonberg,7.04,True,1403.0,4822.0
719367763014393856,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,1,swing,17.15,False,soft-coated_wheaten_terrier,5.1,True,Tibetan_terrier,4.78,True,827.0,3022.0
719551379208073216,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,1,malamute,87.32,True,Siberian_husky,7.64,True,Eskimo_dog,3.57,True,2192.0,5515.0
719704490224398336,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,1,home_theater,5.9,False,window_shade,3.83,False,bathtub,3.55,False,1645.0,4974.0
719991154352222208,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,2,golden_retriever,60.53,True,cocker_spaniel,13.09,True,Labrador_retriever,9.47,True,1979.0,5281.0
720043174954147842,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,1,Samoyed,95.45,True,Eskimo_dog,2.91,True,white_wolf,0.45,False,2253.0,5332.0
720059472081784833,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,1,Mexican_hairless,45.19,True,redbone,25.49,True,Italian_greyhound,9.48,True,1268.0,4229.0
720340705894408192,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,1,alp,32.01,False,lawn_mower,8.08,False,viaduct,6.53,False,1098.0,3131.0
720389942216527872,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,1,Pembroke,87.4,True,Cardigan,4.33,True,Eskimo_dog,1.92,True,2840.0,6974.0
720415127506415616,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,1,Rottweiler,99.03,True,black-and-tan_coonhound,0.25,True,American_black_bear,0.17,False,1681.0,4503.0
